timestamp,station_id,data_source,wind_speed_mps,wind_dir_deg,air_temperature_C,air_pressure_hPa,humidity_percent,air_density_kgm3,wind_speed_hub_mps,turbine_power_kW,farm_power_kW,farm_energy_kWh_10min,farm_energy_MWh_10min
2025-11-04 20:56:01.330352,ZFWF,PREDICTION,0.71,114,20.2,1016,24,1.207,0.98,0,0,0.0,0.0
2025-11-04 20:56:11.223814,WBWF,PREDICTION,0.92,193,23.92,1014,31,1.189,1.27,0,0,0.0,0.0
2025-11-04 20:56:11.346424,GZWF,PREDICTION,1.32,271,23.8,1014,39,1.19,1.82,0,0,0.0,0.0
2025-11-04 20:56:11.358148,ZFWF,PREDICTION,1.17,114,20.2,1016,24,1.207,1.61,0,0,0.0,0.0
2025-11-04 20:56:21.204943,WBWF,PREDICTION,0.89,193,23.92,1014,31,1.189,1.23,0,0,0.0,0.0
2025-11-04 20:56:21.324296,GZWF,PREDICTION,1.42,271,23.8,1014,39,1.19,1.96,0,0,0.0,0.0
2025-11-04 20:56:21.328487,ZFWF,PREDICTION,0.88,114,20.2,1016,24,1.207,1.21,0,0,0.0,0.0
2025-11-04 20:56:26.221150,WBWF,PREDICTION,0.89,193,23.92,1014,31,1.189,1.23,0,0,0.0,0.0
2025-11-04 20:56:26.342107,GZWF,PREDICTION,1.42,271,23.8,1014,39,1.19,1.96,0,0,0.0,0.0
2025-11-04 20:56:26.345927,ZFWF,PREDICTION,0.88,114,20.2,1016,24,1.207,1.21,0,0,0.0,0.0
2025-11-04 20:56:36.211131,WBWF,PREDICTION,1.1,193,23.92,1014,31,1.189,1.51,0,0,0.0,0.0
2025-11-04 20:56:36.328234,GZWF,PREDICTION,1.1,271,23.8,1014,39,1.19,1.52,0,0,0.0,0.0
2025-11-04 20:56:36.331685,ZFWF,PREDICTION,1.09,114,20.2,1016,24,1.207,1.5,0,0,0.0,0.0
2025-11-04 20:56:41.212940,WBWF,PREDICTION,1.13,193,23.92,1014,31,1.189,1.57,0,0,0.0,0.0
2025-11-04 20:56:41.329565,GZWF,PREDICTION,1.34,271,23.8,1014,39,1.19,1.86,0,0,0.0,0.0
2025-11-04 20:56:41.334995,ZFWF,PREDICTION,1.2,114,20.2,1016,24,1.207,1.65,0,0,0.0,0.0
2025-11-04 20:56:46.214382,WBWF,PREDICTION,1.13,193,23.92,1014,31,1.189,1.57,0,0,0.0,0.0
2025-11-04 20:56:46.336569,GZWF,PREDICTION,1.34,271,23.8,1014,39,1.19,1.86,0,0,0.0,0.0
2025-11-04 20:56:46.340479,ZFWF,PREDICTION,1.2,114,20.2,1016,24,1.207,1.65,0,0,0.0,0.0
2025-11-04 20:56:51.217604,WBWF,PREDICTION,0.94,193,23.92,1014,31,1.189,1.3,0,0,0.0,0.0
2025-11-04 20:56:51.335198,GZWF,PREDICTION,1.19,271,23.8,1014,39,1.19,1.65,0,0,0.0,0.0
2025-11-04 20:56:51.338497,ZFWF,PREDICTION,0.85,114,20.2,1016,24,1.207,1.18,0,0,0.0,0.0
2025-11-04 20:57:01.216189,WBWF,PREDICTION,1.09,193,23.92,1014,31,1.189,1.5,0,0,0.0,0.0
2025-11-04 20:57:01.333505,GZWF,PREDICTION,1.48,271,23.8,1014,39,1.19,2.05,0,0,0.0,0.0
2025-11-04 20:57:01.336883,ZFWF,PREDICTION,1.05,114,20.2,1016,24,1.207,1.45,0,0,0.0,0.0
2025-11-04 20:57:06.223731,WBWF,PREDICTION,1.09,193,23.92,1014,31,1.189,1.5,0,0,0.0,0.0
2025-11-04 20:57:06.340065,GZWF,PREDICTION,1.48,271,23.8,1014,39,1.19,2.05,0,0,0.0,0.0
2025-11-04 20:57:06.351354,ZFWF,PREDICTION,1.05,114,20.2,1016,24,1.207,1.45,0,0,0.0,0.0
2025-11-04 20:57:16.229519,WBWF,PREDICTION,1.15,193,23.92,1014,31,1.189,1.58,0,0,0.0,0.0
2025-11-04 20:57:16.345858,GZWF,PREDICTION,1.48,271,23.8,1014,39,1.19,2.05,0,0,0.0,0.0
2025-11-04 20:57:16.350342,ZFWF,PREDICTION,0.89,114,20.2,1016,24,1.207,1.23,0,0,0.0,0.0
2025-11-04 20:57:26.207085,WBWF,PREDICTION,1.1,193,23.92,1014,31,1.189,1.52,0,0,0.0,0.0
2025-11-04 20:57:26.326987,GZWF,PREDICTION,1.26,271,23.8,1014,39,1.19,1.74,0,0,0.0,0.0
2025-11-04 20:57:26.331103,ZFWF,PREDICTION,1.06,114,20.2,1016,24,1.207,1.46,0,0,0.0,0.0
2025-11-04 20:57:31.214797,WBWF,PREDICTION,0.98,193,23.92,1014,31,1.189,1.35,0,0,0.0,0.0
2025-11-04 20:57:31.327887,GZWF,PREDICTION,1.27,271,23.8,1014,39,1.19,1.75,0,0,0.0,0.0
2025-11-04 20:57:31.332631,ZFWF,PREDICTION,0.97,114,20.2,1016,24,1.207,1.33,0,0,0.0,0.0
2025-11-04 20:57:36.217515,WBWF,PREDICTION,0.98,193,23.92,1014,31,1.189,1.35,0,0,0.0,0.0
2025-11-04 20:57:36.335155,GZWF,PREDICTION,1.27,271,23.8,1014,39,1.19,1.75,0,0,0.0,0.0
2025-11-04 20:57:36.338259,ZFWF,PREDICTION,0.97,114,20.2,1016,24,1.207,1.33,0,0,0.0,0.0
2025-11-04 20:57:41.217651,WBWF,PREDICTION,1.31,193,23.92,1014,31,1.189,1.81,0,0,0.0,0.0
2025-11-04 20:57:41.326940,GZWF,PREDICTION,1.11,271,23.8,1014,39,1.19,1.53,0,0,0.0,0.0
2025-11-04 20:57:41.331522,ZFWF,PREDICTION,1.23,114,20.2,1016,24,1.207,1.7,0,0,0.0,0.0
2025-11-04 20:57:51.230420,WBWF,PREDICTION,1.31,193,23.92,1014,31,1.189,1.82,0,0,0.0,0.0
2025-11-04 20:57:51.342595,GZWF,PREDICTION,1.07,271,23.8,1014,39,1.19,1.48,0,0,0.0,0.0
2025-11-04 20:57:51.346130,ZFWF,PREDICTION,0.72,114,20.2,1016,24,1.207,1.0,0,0,0.0,0.0
2025-11-04 20:58:01.220083,WBWF,PREDICTION,1.36,193,23.92,1014,31,1.189,1.88,0,0,0.0,0.0
2025-11-04 20:58:01.330819,GZWF,PREDICTION,1.4,271,23.8,1014,39,1.19,1.93,0,0,0.0,0.0
2025-11-04 20:58:01.334095,ZFWF,PREDICTION,0.92,114,20.2,1016,24,1.207,1.27,0,0,0.0,0.0
2025-11-04 20:58:11.238826,WBWF,PREDICTION,1.2,193,23.92,1014,31,1.189,1.65,0,0,0.0,0.0
2025-11-04 20:58:11.351397,GZWF,PREDICTION,1.43,271,23.8,1014,39,1.19,1.98,0,0,0.0,0.0
2025-11-04 20:58:11.355019,ZFWF,PREDICTION,0.71,114,20.2,1016,24,1.207,0.98,0,0,0.0,0.0
2025-11-04 20:58:21.213010,WBWF,PREDICTION,1.08,193,23.92,1014,31,1.189,1.49,0,0,0.0,0.0
2025-11-04 20:58:21.331404,GZWF,PREDICTION,1.17,271,23.8,1014,39,1.19,1.62,0,0,0.0,0.0
2025-11-04 20:58:21.335961,ZFWF,PREDICTION,1.23,114,20.2,1016,24,1.207,1.7,0,0,0.0,0.0
2025-11-04 20:58:26.214430,WBWF,PREDICTION,1.08,193,23.92,1014,31,1.189,1.49,0,0,0.0,0.0
2025-11-04 20:58:26.333099,GZWF,PREDICTION,1.17,271,23.8,1014,39,1.19,1.62,0,0,0.0,0.0
2025-11-04 20:58:26.337536,ZFWF,PREDICTION,1.23,114,20.2,1016,24,1.207,1.7,0,0,0.0,0.0
2025-11-04 20:58:31.476171,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:58:31.691806,GZWF,API,1.19,271,23.8,1014,39,1.19,1.64,0,0,0.0,0.0
2025-11-04 20:58:31.913142,ZFWF,API,1,114,20.2,1016,24,1.207,1.38,0,0,0.0,0.0
2025-11-04 20:58:31.921422,WBWF,PREDICTION,0.91,193,23.92,1014,31,1.189,1.26,0,0,0.0,0.0
2025-11-04 20:58:31.925413,GZWF,PREDICTION,1.05,271,23.8,1014,39,1.19,1.45,0,0,0.0,0.0
2025-11-04 20:58:31.931129,ZFWF,PREDICTION,0.8,114,20.2,1016,24,1.207,1.11,0,0,0.0,0.0
2025-11-04 20:58:41.206286,WBWF,PREDICTION,0.9,193,23.92,1014,31,1.189,1.24,0,0,0.0,0.0
2025-11-04 20:58:41.325951,GZWF,PREDICTION,1.23,271,23.8,1014,39,1.19,1.7,0,0,0.0,0.0
2025-11-04 20:58:41.330083,ZFWF,PREDICTION,0.85,114,20.2,1016,24,1.207,1.18,0,0,0.0,0.0
2025-11-04 20:58:46.217118,WBWF,PREDICTION,0.9,193,23.92,1014,31,1.189,1.24,0,0,0.0,0.0
2025-11-04 20:58:46.336597,GZWF,PREDICTION,1.23,271,23.8,1014,39,1.19,1.7,0,0,0.0,0.0
2025-11-04 20:58:46.341430,ZFWF,PREDICTION,0.85,114,20.2,1016,24,1.207,1.18,0,0,0.0,0.0
2025-11-04 20:58:56.212670,WBWF,PREDICTION,1.2,193,23.92,1014,31,1.189,1.65,0,0,0.0,0.0
2025-11-04 20:58:56.333741,GZWF,PREDICTION,1.11,271,23.8,1014,39,1.19,1.54,0,0,0.0,0.0
2025-11-04 20:58:56.338581,ZFWF,PREDICTION,0.76,114,20.2,1016,24,1.207,1.04,0,0,0.0,0.0
2025-11-04 20:59:01.218018,WBWF,PREDICTION,1.14,193,23.92,1014,31,1.189,1.58,0,0,0.0,0.0
2025-11-04 20:59:01.329800,GZWF,PREDICTION,1.22,271,23.8,1014,39,1.19,1.68,0,0,0.0,0.0
2025-11-04 20:59:01.334108,ZFWF,PREDICTION,1.16,114,20.2,1016,24,1.207,1.6,0,0,0.0,0.0
2025-11-04 20:59:06.222663,WBWF,PREDICTION,1.14,193,23.92,1014,31,1.189,1.58,0,0,0.0,0.0
2025-11-04 20:59:06.342125,GZWF,PREDICTION,1.22,271,23.8,1014,39,1.19,1.68,0,0,0.0,0.0
2025-11-04 20:59:06.347249,ZFWF,PREDICTION,1.16,114,20.2,1016,24,1.207,1.6,0,0,0.0,0.0
2025-11-04 20:59:16.200649,WBWF,PREDICTION,0.91,193,23.92,1014,31,1.189,1.26,0,0,0.0,0.0
2025-11-04 20:59:16.349513,GZWF,PREDICTION,1.13,271,23.8,1014,39,1.19,1.55,0,0,0.0,0.0
2025-11-04 20:59:16.353795,ZFWF,PREDICTION,0.78,114,20.2,1016,24,1.207,1.08,0,0,0.0,0.0
2025-11-04 20:59:21.215014,WBWF,PREDICTION,1.27,193,23.92,1014,31,1.189,1.75,0,0,0.0,0.0
2025-11-04 20:59:21.329032,GZWF,PREDICTION,0.9,271,23.8,1014,39,1.19,1.24,0,0,0.0,0.0
2025-11-04 20:59:21.332356,ZFWF,PREDICTION,0.87,114,20.2,1016,24,1.207,1.2,0,0,0.0,0.0
2025-11-04 20:59:31.216766,WBWF,PREDICTION,1.12,193,23.92,1014,31,1.189,1.54,0,0,0.0,0.0
2025-11-04 20:59:31.334390,GZWF,PREDICTION,1.11,271,23.8,1014,39,1.19,1.53,0,0,0.0,0.0
2025-11-04 20:59:31.337792,ZFWF,PREDICTION,0.79,114,20.2,1016,24,1.207,1.09,0,0,0.0,0.0
2025-11-04 20:59:41.207077,WBWF,PREDICTION,1.08,193,23.92,1014,31,1.189,1.48,0,0,0.0,0.0
2025-11-04 20:59:41.326090,GZWF,PREDICTION,1.28,271,23.8,1014,39,1.19,1.77,0,0,0.0,0.0
2025-11-04 20:59:41.330200,ZFWF,PREDICTION,0.92,114,20.2,1016,24,1.207,1.27,0,0,0.0,0.0
2025-11-04 20:59:46.213572,WBWF,PREDICTION,1.08,193,23.92,1014,31,1.189,1.48,0,0,0.0,0.0
2025-11-04 20:59:46.333781,GZWF,PREDICTION,1.28,271,23.8,1014,39,1.19,1.77,0,0,0.0,0.0
2025-11-04 20:59:46.338292,ZFWF,PREDICTION,0.92,114,20.2,1016,24,1.207,1.27,0,0,0.0,0.0
2025-11-04 20:59:56.205043,WBWF,PREDICTION,0.92,193,23.92,1014,31,1.189,1.27,0,0,0.0,0.0
2025-11-04 20:59:56.322733,GZWF,PREDICTION,1.35,271,23.8,1014,39,1.19,1.86,0,0,0.0,0.0
2025-11-04 20:59:56.326726,ZFWF,PREDICTION,0.86,114,20.2,1016,24,1.207,1.18,0,0,0.0,0.0
2025-11-04 21:00:01.214896,WBWF,PREDICTION,0.99,193,23.92,1014,31,1.189,1.37,0,0,0.0,0.0
2025-11-04 21:00:01.333886,GZWF,PREDICTION,0.93,271,23.8,1014,39,1.19,1.28,0,0,0.0,0.0
2025-11-04 21:00:01.337710,ZFWF,PREDICTION,0.95,114,20.2,1016,24,1.207,1.31,0,0,0.0,0.0
2025-11-05 18:29:23.372814,WBWF,API,2.88,231,25.57,1012,29,1.18,3.98,78.32,7518.91,1253.152,1.253152
2025-11-05 18:29:23.591782,GZWF,API,1.64,243,24.47,1013,36,1.186,2.26,0,0,0.0,0.0
2025-11-05 18:29:23.786153,ZFWF,API,4.43,146,22.09,1015,21,1.198,6.12,289.26,14463.12,2410.52,2.41052
2025-11-05 18:29:23.795251,WBWF,PREDICTION,2.87,231,25.57,1012,29,1.18,3.97,77.86,7474.49,1245.748,1.245748
2025-11-05 18:29:23.798660,GZWF,PREDICTION,1.48,243,24.47,1013,36,1.186,2.05,0,0,0.0,0.0
2025-11-05 18:29:23.799626,ZFWF,PREDICTION,4.47,146,22.09,1015,21,1.198,6.16,296.33,14816.44,2469.406,2.469406
2025-11-05 18:29:35.293126,WBWF,PREDICTION,3.13,231,25.57,1012,29,1.18,4.32,100.21,9620.09,1603.348,1.603348
2025-11-05 18:29:35.294069,GZWF,PREDICTION,1.77,243,24.47,1013,36,1.186,2.45,0,0,0.0,0.0
2025-11-05 18:29:35.295554,ZFWF,PREDICTION,4.15,146,22.09,1015,21,1.198,5.72,237.24,11862.07,1977.011,1.977011
2025-11-05 18:29:40.317003,WBWF,PREDICTION,2.7,231,25.57,1012,29,1.18,3.73,64.77,6218.31,1036.385,1.036385
2025-11-05 18:29:40.351353,GZWF,PREDICTION,1.73,243,24.47,1013,36,1.186,2.39,0,0,0.0,0.0
2025-11-05 18:29:40.353679,ZFWF,PREDICTION,4.57,146,22.09,1015,21,1.198,6.3,316.67,15833.32,2638.886,2.638886
2025-11-05 18:29:50.562542,WBWF,PREDICTION,2.63,231,25.57,1012,29,1.18,3.63,59.43,5705.33,950.888,0.950888
2025-11-05 18:29:50.573850,GZWF,PREDICTION,1.77,243,24.47,1013,36,1.186,2.44,0,0,0.0,0.0
2025-11-05 18:29:50.599552,ZFWF,PREDICTION,4.28,146,22.09,1015,21,1.198,5.91,261.63,13081.4,2180.234,2.180234
2025-11-05 18:29:59.249342,WBWF,PREDICTION,2.63,231,25.57,1012,29,1.18,3.63,59.43,5705.33,950.888,0.950888
2025-11-05 18:29:59.504343,GZWF,PREDICTION,1.77,243,24.47,1013,36,1.186,2.44,0,0,0.0,0.0
2025-11-05 18:29:59.518943,ZFWF,PREDICTION,4.28,146,22.09,1015,21,1.198,5.91,261.63,13081.4,2180.234,2.180234
2025-11-05 18:30:09.215036,WBWF,PREDICTION,2.6,231,25.57,1012,29,1.18,3.59,57.89,5557.38,926.229,0.926229
2025-11-05 18:30:09.349854,GZWF,PREDICTION,1.42,243,24.47,1013,36,1.186,1.96,0,0,0.0,0.0
2025-11-05 18:30:09.358979,ZFWF,PREDICTION,4.59,146,22.09,1015,21,1.198,6.34,321.91,16095.74,2682.623,2.682623
2025-11-05 18:30:14.229869,WBWF,PREDICTION,2.86,231,25.57,1012,29,1.18,3.95,76.98,7389.9,1231.65,1.23165
2025-11-05 18:30:14.352136,GZWF,PREDICTION,1.7,243,24.47,1013,36,1.186,2.35,0,0,0.0,0.0
2025-11-05 18:30:14.356613,ZFWF,PREDICTION,4.53,146,22.09,1015,21,1.198,6.25,308.48,15423.86,2570.643,2.570643
2025-11-05 18:30:19.230497,WBWF,PREDICTION,2.86,231,25.57,1012,29,1.18,3.95,76.98,7389.9,1231.65,1.23165
2025-11-05 18:30:19.345903,GZWF,PREDICTION,1.7,243,24.47,1013,36,1.186,2.35,0,0,0.0,0.0
2025-11-05 18:30:19.349805,ZFWF,PREDICTION,4.53,146,22.09,1015,21,1.198,6.25,308.48,15423.86,2570.643,2.570643
2025-11-05 18:30:29.250760,WBWF,PREDICTION,2.94,231,25.57,1012,29,1.18,4.05,83.09,7976.66,1329.443,1.329443
2025-11-05 18:30:29.366788,GZWF,PREDICTION,1.88,243,24.47,1013,36,1.186,2.59,0,0,0.0,0.0
2025-11-05 18:30:29.372454,ZFWF,PREDICTION,4.29,146,22.09,1015,21,1.198,5.92,262.25,13112.37,2185.396,2.185396
2025-11-05 18:30:39.212558,WBWF,PREDICTION,2.97,231,25.57,1012,29,1.18,4.09,85.51,8209.2,1368.2,1.3682
2025-11-05 18:30:39.332865,GZWF,PREDICTION,1.69,243,24.47,1013,36,1.186,2.33,0,0,0.0,0.0
2025-11-05 18:30:39.339825,ZFWF,PREDICTION,4.52,146,22.09,1015,21,1.198,6.23,306.54,15326.95,2554.491,2.554491
2025-11-05 18:30:49.205065,WBWF,PREDICTION,2.87,231,25.57,1012,29,1.18,3.96,77.25,7416.09,1236.015,1.236015
2025-11-05 18:30:49.324796,GZWF,PREDICTION,1.45,243,24.47,1013,36,1.186,2.01,0,0,0.0,0.0
2025-11-05 18:30:49.329389,ZFWF,PREDICTION,4.56,146,22.09,1015,21,1.198,6.29,314.75,15737.43,2622.904,2.622904
2025-11-05 18:30:58.295994,WBWF,PREDICTION,2.76,231,25.57,1012,29,1.18,3.81,69.18,6641.0,1106.833,1.106833
2025-11-05 18:30:58.448551,GZWF,PREDICTION,1.52,243,24.47,1013,36,1.186,2.1,0,0,0.0,0.0
2025-11-05 18:30:58.457835,ZFWF,PREDICTION,4.48,146,22.09,1015,21,1.198,6.19,299.82,14991.13,2498.522,2.498522
2025-11-05 18:31:09.221583,WBWF,PREDICTION,2.64,231,25.57,1012,29,1.18,3.64,60.16,5775.0,962.5,0.9625
2025-11-05 18:31:09.339099,GZWF,PREDICTION,1.82,243,24.47,1013,36,1.186,2.51,0,0,0.0,0.0
2025-11-05 18:31:09.346635,ZFWF,PREDICTION,4.19,146,22.09,1015,21,1.198,5.78,244.33,12216.46,2036.077,2.036077
2025-11-05 18:31:19.202498,WBWF,PREDICTION,3.03,231,25.57,1012,29,1.18,4.18,91.14,8749.57,1458.262,1.458262
2025-11-05 18:31:19.313293,GZWF,PREDICTION,1.42,243,24.47,1013,36,1.186,1.97,0,0,0.0,0.0
2025-11-05 18:31:19.318126,ZFWF,PREDICTION,4.68,146,22.09,1015,21,1.198,6.46,340.85,17042.65,2840.442,2.840442
2025-11-05 18:31:24.222416,WBWF,PREDICTION,2.75,231,25.57,1012,29,1.18,3.79,67.89,6517.24,1086.206,1.086206
2025-11-05 18:31:24.336046,GZWF,PREDICTION,1.91,243,24.47,1013,36,1.186,2.64,0,0,0.0,0.0
2025-11-05 18:31:24.342491,ZFWF,PREDICTION,4.57,146,22.09,1015,21,1.198,6.3,316.94,15847.15,2641.192,2.641192
2025-11-05 18:31:29.224121,WBWF,PREDICTION,2.75,231,25.57,1012,29,1.18,3.79,67.89,6517.24,1086.206,1.086206
2025-11-05 18:31:29.350684,GZWF,PREDICTION,1.91,243,24.47,1013,36,1.186,2.64,0,0,0.0,0.0
2025-11-05 18:31:29.356725,ZFWF,PREDICTION,4.57,146,22.09,1015,21,1.198,6.3,316.94,15847.15,2641.192,2.641192
2025-11-05 18:31:39.205975,WBWF,PREDICTION,3.12,231,25.57,1012,29,1.18,4.3,99.28,9530.97,1588.494,1.588494
2025-11-05 18:31:39.321839,GZWF,PREDICTION,1.58,243,24.47,1013,36,1.186,2.18,0,0,0.0,0.0
2025-11-05 18:31:39.326291,ZFWF,PREDICTION,4.25,146,22.09,1015,21,1.198,5.87,256.14,12807.2,2134.533,2.134533
2025-11-05 18:31:44.221167,WBWF,PREDICTION,3.15,231,25.57,1012,29,1.18,4.35,102.43,9833.07,1638.845,1.638845
2025-11-05 18:31:44.343968,GZWF,PREDICTION,1.61,243,24.47,1013,36,1.186,2.22,0,0,0.0,0.0
2025-11-05 18:31:44.349984,ZFWF,PREDICTION,4.37,146,22.09,1015,21,1.198,6.04,278.17,13908.43,2318.072,2.318072
2025-11-05 18:31:54.206247,WBWF,PREDICTION,3.05,231,25.57,1012,29,1.18,4.21,92.81,8909.93,1484.988,1.484988
2025-11-05 18:31:54.317130,GZWF,PREDICTION,1.87,243,24.47,1013,36,1.186,2.58,0,0,0.0,0.0
2025-11-05 18:31:54.321760,ZFWF,PREDICTION,4.38,146,22.09,1015,21,1.198,6.04,278.68,13933.78,2322.297,2.322297
2025-11-05 18:31:59.220721,WBWF,PREDICTION,3.05,231,25.57,1012,29,1.18,4.21,92.81,8909.93,1484.988,1.484988
2025-11-05 18:31:59.332413,GZWF,PREDICTION,1.87,243,24.47,1013,36,1.186,2.58,0,0,0.0,0.0
2025-11-05 18:31:59.336514,ZFWF,PREDICTION,4.38,146,22.09,1015,21,1.198,6.04,278.68,13933.78,2322.297,2.322297
2025-11-05 18:32:25.243865,WBWF,PREDICTION,3.0,231,25.57,1012,29,1.18,4.14,88.46,8491.69,1415.281,1.415281
2025-11-05 18:32:25.361322,GZWF,PREDICTION,1.37,243,24.47,1013,36,1.186,1.89,0,0,0.0,0.0
2025-11-05 18:32:25.368146,ZFWF,PREDICTION,4.41,146,22.09,1015,21,1.198,6.09,285.98,14298.91,2383.152,2.383152
2025-11-05 18:33:25.228272,WBWF,PREDICTION,2.74,231,25.57,1012,29,1.18,3.79,67.76,6505.16,1084.194,1.084194
2025-11-05 18:33:25.355423,GZWF,PREDICTION,1.86,243,24.47,1013,36,1.186,2.57,0,0,0.0,0.0
2025-11-05 18:33:25.359345,ZFWF,PREDICTION,4.16,146,22.09,1015,21,1.198,5.75,240.27,12013.63,2002.272,2.002272
2025-11-05 18:34:25.259854,WBWF,PREDICTION,3.09,231,25.57,1012,29,1.18,4.27,96.8,9293.25,1548.875,1.548875
2025-11-05 18:34:25.384508,GZWF,PREDICTION,1.66,243,24.47,1013,36,1.186,2.29,0,0,0.0,0.0
2025-11-05 18:34:25.389037,ZFWF,PREDICTION,4.29,146,22.09,1015,21,1.198,5.92,263.08,13154.12,2192.353,2.192353
2025-11-05 18:35:25.226180,WBWF,PREDICTION,2.91,231,25.57,1012,29,1.18,4.02,81.15,7790.87,1298.478,1.298478
2025-11-05 18:35:25.341495,GZWF,PREDICTION,1.59,243,24.47,1013,36,1.186,2.2,0,0,0.0,0.0
2025-11-05 18:35:25.345930,ZFWF,PREDICTION,4.64,146,22.09,1015,21,1.198,6.4,332.3,16615.21,2769.202,2.769202
2025-11-05 18:36:25.237559,WBWF,PREDICTION,3.09,231,25.57,1012,29,1.18,4.26,96.67,9280.51,1546.752,1.546752
2025-11-05 18:36:25.359672,GZWF,PREDICTION,1.48,243,24.47,1013,36,1.186,2.04,0,0,0.0,0.0
2025-11-05 18:36:25.365364,ZFWF,PREDICTION,4.7,146,22.09,1015,21,1.198,6.49,345.27,17263.37,2877.229,2.877229
2025-11-05 18:37:25.241077,WBWF,PREDICTION,2.75,231,25.57,1012,29,1.18,3.79,68.05,6532.48,1088.746,1.088746
2025-11-05 18:37:25.354697,GZWF,PREDICTION,1.77,243,24.47,1013,36,1.186,2.44,0,0,0.0,0.0
2025-11-05 18:37:25.359656,ZFWF,PREDICTION,4.41,146,22.09,1015,21,1.198,6.08,284.43,14221.6,2370.267,2.370267
2025-11-05 18:38:25.229291,WBWF,PREDICTION,2.7,231,25.57,1012,29,1.18,3.73,64.43,6185.42,1030.903,1.030903
2025-11-05 18:38:25.354166,GZWF,PREDICTION,1.46,243,24.47,1013,36,1.186,2.01,0,0,0.0,0.0
2025-11-05 18:38:25.358093,ZFWF,PREDICTION,4.62,146,22.09,1015,21,1.198,6.37,327.31,16365.67,2727.611,2.727611
2025-11-06 14:39:54.148639,WBWF,API,2.86,340,23.43,1011,58,1.188,3.95,77.18,7409.15,1234.859,1.234859
2025-11-06 14:39:54.374176,GZWF,API,1.63,16,24.97,1012,46,1.183,2.25,0,0,0.0,0.0
2025-11-06 14:39:54.537769,ZFWF,API,3.46,262,21.58,1013,42,1.197,4.78,137.79,6889.27,1148.212,1.148212
2025-11-06 14:39:54.548519,WBWF,PREDICTION,3.02,340,23.43,1011,58,1.188,4.17,90.82,8718.97,1453.162,1.453162
2025-11-06 14:39:54.554998,GZWF,PREDICTION,1.8,16,24.97,1012,46,1.183,2.48,0,0,0.0,0.0
2025-11-06 14:39:54.559523,ZFWF,PREDICTION,3.72,262,21.58,1013,42,1.197,5.13,170.74,8536.9,1422.816,1.422816
2025-11-06 14:40:09.857390,WBWF,PREDICTION,3.0,340,23.43,1011,58,1.188,4.15,89.51,8593.26,1432.209,1.432209
2025-11-06 14:40:09.976982,GZWF,PREDICTION,1.8,16,24.97,1012,46,1.183,2.49,0,0,0.0,0.0
2025-11-06 14:40:09.982321,ZFWF,PREDICTION,3.59,262,21.58,1013,42,1.197,4.95,153.31,7665.39,1277.564,1.277564
2025-11-06 14:40:19.819221,WBWF,PREDICTION,2.93,340,23.43,1011,58,1.188,4.04,82.95,7962.77,1327.128,1.327128
2025-11-06 14:40:19.944643,GZWF,PREDICTION,1.44,16,24.97,1012,46,1.183,1.98,0,0,0.0,0.0
2025-11-06 14:40:19.949186,ZFWF,PREDICTION,3.61,262,21.58,1013,42,1.197,4.98,155.91,7795.4,1299.234,1.299234
2025-11-06 14:40:29.815068,WBWF,PREDICTION,2.76,340,23.43,1011,58,1.188,3.8,69.09,6632.59,1105.432,1.105432
2025-11-06 14:40:29.930620,GZWF,PREDICTION,1.68,16,24.97,1012,46,1.183,2.32,0,0,0.0,0.0
2025-11-06 14:40:29.935283,ZFWF,PREDICTION,3.44,262,21.58,1013,42,1.197,4.75,135.43,6771.69,1128.615,1.128615
2025-11-06 14:40:34.816004,WBWF,PREDICTION,2.93,340,23.43,1011,58,1.188,4.05,83.32,7999.07,1333.178,1.333178
2025-11-06 14:40:34.925300,GZWF,PREDICTION,1.75,16,24.97,1012,46,1.183,2.41,0,0,0.0,0.0
2025-11-06 14:40:34.929740,ZFWF,PREDICTION,3.76,262,21.58,1013,42,1.197,5.18,176.26,8813.07,1468.845,1.468845
2025-11-06 14:40:39.817587,WBWF,PREDICTION,2.93,340,23.43,1011,58,1.188,4.05,83.32,7999.07,1333.178,1.333178
2025-11-06 14:40:39.945558,GZWF,PREDICTION,1.75,16,24.97,1012,46,1.183,2.41,0,0,0.0,0.0
2025-11-06 14:40:39.952358,ZFWF,PREDICTION,3.76,262,21.58,1013,42,1.197,5.18,176.26,8813.07,1468.845,1.468845
2025-11-06 14:40:44.856397,WBWF,PREDICTION,2.8,340,23.43,1011,58,1.188,3.87,72.42,6952.42,1158.737,1.158737
2025-11-06 14:40:45.023798,GZWF,PREDICTION,1.55,16,24.97,1012,46,1.183,2.14,0,0,0.0,0.0
2025-11-06 14:40:45.043140,ZFWF,PREDICTION,3.17,262,21.58,1013,42,1.197,4.38,106.05,5302.39,883.732,0.883732
2025-11-06 14:40:54.814031,WBWF,PREDICTION,2.99,340,23.43,1011,58,1.188,4.13,88.12,8459.05,1409.841,1.409841
2025-11-06 14:40:54.926834,GZWF,PREDICTION,1.71,16,24.97,1012,46,1.183,2.36,0,0,0.0,0.0
2025-11-06 14:40:54.932433,ZFWF,PREDICTION,3.25,262,21.58,1013,42,1.197,4.49,114.58,5728.79,954.798,0.954798
