wind_speed_mps,wind_dir_deg,air_temperature_C,air_pressure_hPa,humidity_percent,air_density_kgm3,wind_speed_hub_mps,turbine_power_kW,farm_power_kW,farm_energy_kWh_10min,farm_energy_MWh_10min,station_id,timestamp,data_source,local_timestamp,hour,day_of_week,time_of_day,wind_power_density,is_valid
1.78,16.0,24.97,1012.0,46.0,1.183,2.46,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:41:20.983447,PREDICTION,2025-11-06 16:41:20.983447+02:00,16.0,Thursday,Day,3.3359133080000003,True
3.37,262.0,21.58,1013.0,42.0,1.197,4.65,127.01,6350.64,1058.44,1.05844,ZFWF,2025-11-06 14:41:20.989227,PREDICTION,2025-11-06 16:41:20.989227+02:00,16.0,Thursday,Day,22.906242670500003,True
2.66,340.0,23.43,1011.0,58.0,1.188,3.67,62.25,5976.38,996.064,0.996064,WBWF,2025-11-06 14:41:29.827896,PREDICTION,2025-11-06 16:41:29.827896+02:00,16.0,Thursday,Day,11.179731024000002,True
1.78,16.0,24.97,1012.0,46.0,1.183,2.46,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:41:29.952812,PREDICTION,2025-11-06 16:41:29.952812+02:00,16.0,Thursday,Day,3.3359133080000003,True
3.37,262.0,21.58,1013.0,42.0,1.197,4.65,127.01,6350.64,1058.44,1.05844,ZFWF,2025-11-06 14:41:29.957597,PREDICTION,2025-11-06 16:41:29.957597+02:00,16.0,Thursday,Day,22.906242670500003,True
3.01,340.0,23.43,1011.0,58.0,1.188,4.15,89.76,8617.21,1436.202,1.436202,WBWF,2025-11-06 14:41:39.813469,PREDICTION,2025-11-06 16:41:39.813469+02:00,16.0,Thursday,Day,16.198915193999998,True
1.76,16.0,24.97,1012.0,46.0,1.183,2.43,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:41:39.924561,PREDICTION,2025-11-06 16:41:39.924561+02:00,16.0,Thursday,Day,3.224725504,True
3.72,262.0,21.58,1013.0,42.0,1.197,5.14,171.64,8582.16,1430.36,1.43036,ZFWF,2025-11-06 14:41:39.928955,PREDICTION,2025-11-06 16:41:39.928955+02:00,16.0,Thursday,Day,30.810090528000007,True
2.62,340.0,23.43,1011.0,58.0,1.188,3.61,59.15,5677.99,946.332,0.946332,WBWF,2025-11-06 14:41:44.840418,PREDICTION,2025-11-06 16:41:44.840418+02:00,16.0,Thursday,Day,10.682928432,True
1.56,16.0,24.97,1012.0,46.0,1.183,2.16,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:41:44.969654,PREDICTION,2025-11-06 16:41:44.969654+02:00,16.0,Thursday,Day,2.2455800640000003,True
3.36,262.0,21.58,1013.0,42.0,1.197,4.63,125.63,6281.32,1046.887,1.046887,ZFWF,2025-11-06 14:41:44.974789,PREDICTION,2025-11-06 16:41:44.974789+02:00,16.0,Thursday,Day,22.702934015999997,True
2.63,340.0,23.43,1011.0,58.0,1.188,3.64,60.27,5786.2,964.367,0.964367,WBWF,2025-11-06 14:41:54.821169,PREDICTION,2025-11-06 16:41:54.821169+02:00,16.0,Thursday,Day,10.805719517999998,True
1.59,16.0,24.97,1012.0,46.0,1.183,2.2,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:41:54.941401,PREDICTION,2025-11-06 16:41:54.941401+02:00,16.0,Thursday,Day,2.377640128500001,True
3.61,262.0,21.58,1013.0,42.0,1.197,4.98,156.46,7823.22,1303.87,1.30387,ZFWF,2025-11-06 14:41:54.947321,PREDICTION,2025-11-06 16:41:54.947321+02:00,16.0,Thursday,Day,28.1569597785,True
2.63,340.0,23.43,1011.0,58.0,1.188,3.64,60.27,5786.2,964.367,0.964367,WBWF,2025-11-06 14:41:59.821883,PREDICTION,2025-11-06 16:41:59.821883+02:00,16.0,Thursday,Day,10.805719517999998,True
1.59,16.0,24.97,1012.0,46.0,1.183,2.2,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:41:59.939394,PREDICTION,2025-11-06 16:41:59.939394+02:00,16.0,Thursday,Day,2.377640128500001,True
3.61,262.0,21.58,1013.0,42.0,1.197,4.98,156.46,7823.22,1303.87,1.30387,ZFWF,2025-11-06 14:41:59.944860,PREDICTION,2025-11-06 16:41:59.944860+02:00,16.0,Thursday,Day,28.1569597785,True
3.02,340.0,23.43,1011.0,58.0,1.188,4.17,90.87,8723.71,1453.951,1.453951,WBWF,2025-11-06 14:42:04.827463,PREDICTION,2025-11-06 16:42:04.827463+02:00,16.0,Thursday,Day,16.360903152,True
1.59,16.0,24.97,1012.0,46.0,1.183,2.19,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:42:04.949039,PREDICTION,2025-11-06 16:42:04.949039+02:00,16.0,Thursday,Day,2.377640128500001,True
3.71,262.0,21.58,1013.0,42.0,1.197,5.12,169.61,8480.66,1413.443,1.413443,ZFWF,2025-11-06 14:42:04.962425,PREDICTION,2025-11-06 16:42:04.962425+02:00,16.0,Thursday,Day,30.5622893835,True
3.11,340.0,23.43,1011.0,58.0,1.188,4.3,99.68,9569.7,1594.951,1.594951,WBWF,2025-11-06 14:42:14.813711,PREDICTION,2025-11-06 16:42:14.813711+02:00,16.0,Thursday,Day,17.867657213999998,True
1.75,16.0,24.97,1012.0,46.0,1.183,2.42,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:42:14.933672,PREDICTION,2025-11-06 16:42:14.933672+02:00,16.0,Thursday,Day,3.1700703125,True
3.44,262.0,21.58,1013.0,42.0,1.197,4.75,135.45,6772.52,1128.754,1.128754,ZFWF,2025-11-06 14:42:14.939029,PREDICTION,2025-11-06 16:42:14.939029+02:00,16.0,Thursday,Day,24.363489024,True
3.11,340.0,23.43,1011.0,58.0,1.188,4.3,99.68,9569.7,1594.951,1.594951,WBWF,2025-11-06 14:42:19.820939,PREDICTION,2025-11-06 16:42:19.820939+02:00,16.0,Thursday,Day,17.867657213999998,True
1.75,16.0,24.97,1012.0,46.0,1.183,2.42,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:42:19.946186,PREDICTION,2025-11-06 16:42:19.946186+02:00,16.0,Thursday,Day,3.1700703125,True
3.44,262.0,21.58,1013.0,42.0,1.197,4.75,135.45,6772.52,1128.754,1.128754,ZFWF,2025-11-06 14:42:19.951888,PREDICTION,2025-11-06 16:42:19.951888+02:00,16.0,Thursday,Day,24.363489024,True
3.02,340.0,23.43,1011.0,58.0,1.188,4.17,91.14,8749.27,1458.212,1.458212,WBWF,2025-11-06 14:42:29.826424,PREDICTION,2025-11-06 16:42:29.826424+02:00,16.0,Thursday,Day,16.360903152,True
1.82,16.0,24.97,1012.0,46.0,1.183,2.51,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:42:29.939331,PREDICTION,2025-11-06 16:42:29.939331+02:00,16.0,Thursday,Day,3.5658979720000006,True
3.61,262.0,21.58,1013.0,42.0,1.197,4.98,156.14,7806.82,1301.136,1.301136,ZFWF,2025-11-06 14:42:29.943752,PREDICTION,2025-11-06 16:42:29.943752+02:00,16.0,Thursday,Day,28.1569597785,True
2.83,340.0,23.43,1011.0,58.0,1.188,3.9,74.63,7164.55,1194.091,1.194091,WBWF,2025-11-06 14:42:39.815121,PREDICTION,2025-11-06 16:42:39.815121+02:00,16.0,Thursday,Day,13.463121078,True
1.83,16.0,24.97,1012.0,46.0,1.183,2.52,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:42:39.936202,PREDICTION,2025-11-06 16:42:39.936202+02:00,16.0,Thursday,Day,3.6250000605000006,True
3.69,262.0,21.58,1013.0,42.0,1.197,5.1,167.45,8372.26,1395.377,1.395377,ZFWF,2025-11-06 14:42:39.940632,PREDICTION,2025-11-06 16:42:39.940632+02:00,16.0,Thursday,Day,30.0706802865,True
2.97,340.0,23.43,1011.0,58.0,1.188,4.1,86.38,8292.49,1382.082,1.382082,WBWF,2025-11-06 14:42:44.835217,PREDICTION,2025-11-06 16:42:44.835217+02:00,16.0,Thursday,Day,15.561655362000002,True
1.56,16.0,24.97,1012.0,46.0,1.183,2.16,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:42:44.996274,PREDICTION,2025-11-06 16:42:44.996274+02:00,16.0,Thursday,Day,2.2455800640000003,True
3.33,262.0,21.58,1013.0,42.0,1.197,4.6,123.1,6155.13,1025.856,1.025856,ZFWF,2025-11-06 14:42:45.007042,PREDICTION,2025-11-06 16:42:45.007042+02:00,16.0,Thursday,Day,22.100233144500002,True
3.15,340.0,23.43,1011.0,58.0,1.188,4.35,103.45,9931.28,1655.213,1.655213,WBWF,2025-11-06 14:42:54.820524,PREDICTION,2025-11-06 16:42:54.820524+02:00,16.0,Thursday,Day,18.565989749999996,True
1.65,16.0,24.97,1012.0,46.0,1.183,2.28,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:42:54.934401,PREDICTION,2025-11-06 16:42:54.934401+02:00,16.0,Thursday,Day,2.6570919374999997,True
3.48,262.0,21.58,1013.0,42.0,1.197,4.81,140.49,7024.53,1170.756,1.170756,ZFWF,2025-11-06 14:42:54.939747,PREDICTION,2025-11-06 16:42:54.939747+02:00,16.0,Thursday,Day,25.223298912,True
3.15,340.0,23.43,1011.0,58.0,1.188,4.35,103.45,9931.28,1655.213,1.655213,WBWF,2025-11-06 14:42:59.821754,PREDICTION,2025-11-06 16:42:59.821754+02:00,16.0,Thursday,Day,18.565989749999996,True
1.65,16.0,24.97,1012.0,46.0,1.183,2.28,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:42:59.945723,PREDICTION,2025-11-06 16:42:59.945723+02:00,16.0,Thursday,Day,2.6570919374999997,True
3.48,262.0,21.58,1013.0,42.0,1.197,4.81,140.49,7024.53,1170.756,1.170756,ZFWF,2025-11-06 14:42:59.950088,PREDICTION,2025-11-06 16:42:59.950088+02:00,16.0,Thursday,Day,25.223298912,True
2.67,340.0,23.43,1011.0,58.0,1.188,3.69,62.83,6031.2,1005.201,1.005201,WBWF,2025-11-06 14:43:09.818631,PREDICTION,2025-11-06 16:43:09.818631+02:00,16.0,Thursday,Day,11.306292822,True
1.71,16.0,24.97,1012.0,46.0,1.183,2.37,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:43:09.926536,PREDICTION,2025-11-06 16:43:09.926536+02:00,16.0,Thursday,Day,2.9576248064999997,True
3.75,262.0,21.58,1013.0,42.0,1.197,5.17,174.98,8748.96,1458.16,1.45816,ZFWF,2025-11-06 14:43:09.930819,PREDICTION,2025-11-06 16:43:09.930819+02:00,16.0,Thursday,Day,31.5615234375,True
2.63,340.0,23.43,1011.0,58.0,1.188,3.63,59.81,5741.89,956.981,0.956981,WBWF,2025-11-06 14:43:14.856677,PREDICTION,2025-11-06 16:43:14.856677+02:00,16.0,Thursday,Day,10.805719517999998,True
1.42,16.0,24.97,1012.0,46.0,1.183,1.96,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:43:14.977709,PREDICTION,2025-11-06 16:43:14.977709+02:00,16.0,Thursday,Day,1.6936348519999997,True
3.45,262.0,21.58,1013.0,42.0,1.197,4.76,136.53,6826.63,1137.772,1.137772,ZFWF,2025-11-06 14:43:14.982281,PREDICTION,2025-11-06 16:43:14.982281+02:00,16.0,Thursday,Day,24.576579562500008,True
2.98,340.0,23.43,1011.0,58.0,1.188,4.11,87.25,8376.3,1396.051,1.396051,WBWF,2025-11-06 14:43:20.064325,PREDICTION,2025-11-06 16:43:20.064325+02:00,16.0,Thursday,Day,15.719373647999998,True
1.47,16.0,24.97,1012.0,46.0,1.183,2.02,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:43:20.183131,PREDICTION,2025-11-06 16:43:20.183131+02:00,16.0,Thursday,Day,1.8789133545,True
3.19,262.0,21.58,1013.0,42.0,1.197,4.4,108.0,5400.07,900.011,0.900011,ZFWF,2025-11-06 14:43:20.190052,PREDICTION,2025-11-06 16:43:20.190052+02:00,16.0,Thursday,Day,19.4283627615,True
2.62,340.0,23.43,1011.0,58.0,1.188,3.62,59.4,5702.47,950.411,0.950411,WBWF,2025-11-06 14:43:31.104305,PREDICTION,2025-11-06 16:43:31.104305+02:00,16.0,Thursday,Day,10.682928432,True
1.83,16.0,24.97,1012.0,46.0,1.183,2.53,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:43:31.223197,PREDICTION,2025-11-06 16:43:31.223197+02:00,16.0,Thursday,Day,3.6250000605000006,True
3.65,262.0,21.58,1013.0,42.0,1.197,5.03,161.16,8057.83,1342.971,1.342971,ZFWF,2025-11-06 14:43:31.233516,PREDICTION,2025-11-06 16:43:31.233516+02:00,16.0,Thursday,Day,29.103334312500003,True
2.62,340.0,23.43,1011.0,58.0,1.188,3.62,59.4,5702.47,950.411,0.950411,WBWF,2025-11-06 14:43:36.256857,PREDICTION,2025-11-06 16:43:36.256857+02:00,16.0,Thursday,Day,10.682928432,True
2.62,340.0,23.43,1011.0,58.0,1.188,3.62,59.4,5702.47,950.411,0.950411,WBWF,2025-11-06 14:43:39.833288,PREDICTION,2025-11-06 16:43:39.833288+02:00,16.0,Thursday,Day,10.682928432,True
1.34,16.0,24.97,1012.0,46.0,1.183,1.85,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:43:40.231347,PREDICTION,2025-11-06 16:43:40.231347+02:00,16.0,Thursday,Day,1.4232105160000004,True
3.26,262.0,21.58,1013.0,42.0,1.197,4.5,114.97,5748.54,958.091,0.958091,ZFWF,2025-11-06 14:43:40.386338,PREDICTION,2025-11-06 16:43:40.386338+02:00,16.0,Thursday,Day,20.735616635999996,True
2.93,340.0,23.43,1011.0,58.0,1.188,4.04,82.75,7944.3,1324.05,1.32405,WBWF,2025-11-06 14:43:44.885736,PREDICTION,2025-11-06 16:43:44.885736+02:00,16.0,Thursday,Day,14.941331658000001,True
1.34,16.0,24.97,1012.0,46.0,1.183,1.85,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:43:45.047783,PREDICTION,2025-11-06 16:43:45.047783+02:00,16.0,Thursday,Day,1.4232105160000004,True
3.26,262.0,21.58,1013.0,42.0,1.197,4.5,114.97,5748.54,958.091,0.958091,ZFWF,2025-11-06 14:43:45.063907,PREDICTION,2025-11-06 16:43:45.063907+02:00,16.0,Thursday,Day,20.735616635999996,True
3.08,340.0,23.43,1011.0,58.0,1.188,4.25,96.62,9275.39,1545.898,1.545898,WBWF,2025-11-06 14:43:50.142077,PREDICTION,2025-11-06 16:43:50.142077+02:00,16.0,Thursday,Day,17.355558528,True
1.64,16.0,24.97,1012.0,46.0,1.183,2.27,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:43:50.255657,PREDICTION,2025-11-06 16:43:50.255657+02:00,16.0,Thursday,Day,2.6090733759999996,True
3.65,262.0,21.58,1013.0,42.0,1.197,5.03,161.17,8058.47,1343.078,1.343078,ZFWF,2025-11-06 14:43:50.261646,PREDICTION,2025-11-06 16:43:50.261646+02:00,16.0,Thursday,Day,29.103334312500003,True
3.08,340.0,23.43,1011.0,58.0,1.188,4.25,96.62,9275.39,1545.898,1.545898,WBWF,2025-11-06 14:43:59.861789,PREDICTION,2025-11-06 16:43:59.861789+02:00,16.0,Thursday,Day,17.355558528,True
1.64,16.0,24.97,1012.0,46.0,1.183,2.27,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:43:59.962429,PREDICTION,2025-11-06 16:43:59.962429+02:00,16.0,Thursday,Day,2.6090733759999996,True
3.65,262.0,21.58,1013.0,42.0,1.197,5.03,161.17,8058.47,1343.078,1.343078,ZFWF,2025-11-06 14:43:59.966702,PREDICTION,2025-11-06 16:43:59.966702+02:00,16.0,Thursday,Day,29.103334312500003,True
2.99,340.0,23.43,1011.0,58.0,1.188,4.13,88.12,8459.23,1409.871,1.409871,WBWF,2025-11-06 14:44:09.632303,PREDICTION,2025-11-06 16:44:09.632303+02:00,16.0,Thursday,Day,15.878154006000003,True
1.63,16.0,24.97,1012.0,46.0,1.183,2.25,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:44:09.753092,PREDICTION,2025-11-06 16:44:09.753092+02:00,16.0,Thursday,Day,2.5616368504999993,True
3.58,262.0,21.58,1013.0,42.0,1.197,4.94,152.04,7601.85,1266.975,1.266975,ZFWF,2025-11-06 14:44:09.758335,PREDICTION,2025-11-06 16:44:09.758335+02:00,16.0,Thursday,Day,27.460803132000006,True
2.63,340.0,23.43,1011.0,58.0,1.188,3.63,59.79,5739.91,956.652,0.956652,WBWF,2025-11-06 14:44:14.831173,PREDICTION,2025-11-06 16:44:14.831173+02:00,16.0,Thursday,Day,10.805719517999998,True
1.81,16.0,24.97,1012.0,46.0,1.183,2.49,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:44:14.954749,PREDICTION,2025-11-06 16:44:14.954749+02:00,16.0,Thursday,Day,3.5074418015000006,True
3.34,262.0,21.58,1013.0,42.0,1.197,4.61,124.18,6208.85,1034.808,1.034808,ZFWF,2025-11-06 14:44:14.964304,PREDICTION,2025-11-06 16:44:14.964304+02:00,16.0,Thursday,Day,22.299932843999997,True
2.99,340.0,23.43,1011.0,58.0,1.188,4.12,87.8,8428.88,1404.813,1.404813,WBWF,2025-11-06 14:44:24.821762,PREDICTION,2025-11-06 16:44:24.821762+02:00,16.0,Thursday,Day,15.878154006000003,True
1.85,16.0,24.97,1012.0,46.0,1.183,2.56,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:44:24.948665,PREDICTION,2025-11-06 16:44:24.948665+02:00,16.0,Thursday,Day,3.7451561875000006,True
3.65,262.0,21.58,1013.0,42.0,1.197,5.04,161.8,8090.15,1348.358,1.348358,ZFWF,2025-11-06 14:44:24.953766,PREDICTION,2025-11-06 16:44:24.953766+02:00,16.0,Thursday,Day,29.103334312500003,True
2.99,340.0,23.43,1011.0,58.0,1.188,4.12,87.8,8428.88,1404.813,1.404813,WBWF,2025-11-06 14:44:29.912014,PREDICTION,2025-11-06 16:44:29.912014+02:00,16.0,Thursday,Day,15.878154006000003,True
1.64,16.0,24.97,1012.0,46.0,1.183,2.27,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:44:30.031267,PREDICTION,2025-11-06 16:44:30.031267+02:00,16.0,Thursday,Day,2.6090733759999996,True
3.2,262.0,21.58,1013.0,42.0,1.197,4.42,109.28,5463.76,910.627,0.910627,ZFWF,2025-11-06 14:44:30.037415,PREDICTION,2025-11-06 16:44:30.037415+02:00,16.0,Thursday,Day,19.611648000000006,True
2.63,340.0,23.43,1011.0,58.0,1.188,3.63,60.08,5767.66,961.277,0.961277,WBWF,2025-11-06 14:44:39.837473,PREDICTION,2025-11-06 16:44:39.837473+02:00,16.0,Thursday,Day,10.805719517999998,True
1.64,16.0,24.97,1012.0,46.0,1.183,2.27,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:44:39.961976,PREDICTION,2025-11-06 16:44:39.961976+02:00,16.0,Thursday,Day,2.6090733759999996,True
3.2,262.0,21.58,1013.0,42.0,1.197,4.42,109.28,5463.76,910.627,0.910627,ZFWF,2025-11-06 14:44:39.966071,PREDICTION,2025-11-06 16:44:39.966071+02:00,16.0,Thursday,Day,19.611648000000006,True
2.88,340.0,23.43,1011.0,58.0,1.188,3.98,79.14,7596.97,1266.162,1.266162,WBWF,2025-11-06 14:44:45.324224,PREDICTION,2025-11-06 16:44:45.324224+02:00,16.0,Thursday,Day,14.189395967999998,True
1.76,16.0,24.97,1012.0,46.0,1.183,2.43,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:44:45.508078,PREDICTION,2025-11-06 16:44:45.508078+02:00,16.0,Thursday,Day,3.224725504,True
3.7,262.0,21.58,1013.0,42.0,1.197,5.1,167.87,8393.58,1398.93,1.39893,ZFWF,2025-11-06 14:44:45.525116,PREDICTION,2025-11-06 16:44:45.525116+02:00,16.0,Thursday,Day,30.315820500000005,True
2.95,340.0,23.43,1011.0,58.0,1.188,4.07,84.52,8113.97,1352.328,1.352328,WBWF,2025-11-06 14:44:54.835405,PREDICTION,2025-11-06 16:44:54.835405+02:00,16.0,Thursday,Day,15.249390750000003,True
1.41,16.0,24.97,1012.0,46.0,1.183,1.95,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:44:55.436341,PREDICTION,2025-11-06 16:44:55.436341+02:00,16.0,Thursday,Day,1.6581052214999998,True
3.32,262.0,21.58,1013.0,42.0,1.197,4.58,121.42,6070.9,1011.816,1.011816,ZFWF,2025-11-06 14:44:55.441564,PREDICTION,2025-11-06 16:44:55.441564+02:00,16.0,Thursday,Day,21.901729248,True
3.13,340.0,23.43,1011.0,58.0,1.188,4.32,101.06,9701.79,1616.965,1.616965,WBWF,2025-11-06 14:45:04.886317,PREDICTION,2025-11-06 16:45:04.886317+02:00,16.0,Thursday,Day,18.214592418,True
1.6,16.0,24.97,1012.0,46.0,1.183,2.21,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:45:05.014336,PREDICTION,2025-11-06 16:45:05.014336+02:00,16.0,Thursday,Day,2.4227840000000005,True
3.21,262.0,21.58,1013.0,42.0,1.197,4.43,109.59,5479.48,913.247,0.913247,ZFWF,2025-11-06 14:45:05.020361,PREDICTION,2025-11-06 16:45:05.020361+02:00,16.0,Thursday,Day,19.7960823585,True
2.67,340.0,23.43,1011.0,58.0,1.188,3.68,62.58,6007.91,1001.318,1.001318,WBWF,2025-11-06 14:45:15.388721,PREDICTION,2025-11-06 16:45:15.388721+02:00,16.0,Thursday,Day,11.306292822,True
1.74,16.0,24.97,1012.0,46.0,1.183,2.4,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:45:15.526337,PREDICTION,2025-11-06 16:45:15.526337+02:00,16.0,Thursday,Day,3.116036196,True
3.23,262.0,21.58,1013.0,42.0,1.197,4.46,112.09,5604.32,934.053,0.934053,ZFWF,2025-11-06 14:45:15.532187,PREDICTION,2025-11-06 16:45:15.532187+02:00,16.0,Thursday,Day,20.1684127995,True
3.15,340.0,23.43,1011.0,58.0,1.188,4.35,103.19,9906.67,1651.112,1.651112,WBWF,2025-11-06 14:45:29.823109,PREDICTION,2025-11-06 16:45:29.823109+02:00,16.0,Thursday,Day,18.565989749999996,True
1.76,16.0,24.97,1012.0,46.0,1.183,2.43,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:45:29.949825,PREDICTION,2025-11-06 16:45:29.949825+02:00,16.0,Thursday,Day,3.224725504,True
3.53,262.0,21.58,1013.0,42.0,1.197,4.87,146.28,7314.05,1219.008,1.219008,ZFWF,2025-11-06 14:45:29.969587,PREDICTION,2025-11-06 16:45:29.969587+02:00,16.0,Thursday,Day,26.3262057345,True
2.94,340.0,23.43,1011.0,58.0,1.188,4.06,84.1,8073.74,1345.624,1.345624,WBWF,2025-11-06 14:45:55.959422,PREDICTION,2025-11-06 16:45:55.959422+02:00,16.0,Thursday,Day,15.094837296,True
1.43,16.0,24.97,1012.0,46.0,1.183,1.97,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:45:56.069698,PREDICTION,2025-11-06 16:45:56.069698+02:00,16.0,Thursday,Day,1.7296684404999998,True
3.16,262.0,21.58,1013.0,42.0,1.197,4.36,105.0,5249.87,874.979,0.874979,ZFWF,2025-11-06 14:45:56.074630,PREDICTION,2025-11-06 16:45:56.074630+02:00,16.0,Thursday,Day,18.885365856000004,True
3.14,340.0,23.43,1011.0,58.0,1.188,4.34,102.6,9849.37,1641.561,1.641561,WBWF,2025-11-06 14:46:04.841124,PREDICTION,2025-11-06 16:46:04.841124+02:00,16.0,Thursday,Day,18.389731536,True
1.41,16.0,24.97,1012.0,46.0,1.183,1.94,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:46:05.027006,PREDICTION,2025-11-06 16:46:05.027006+02:00,16.0,Thursday,Day,1.6581052214999998,True
3.59,262.0,21.58,1013.0,42.0,1.197,4.96,154.39,7719.4,1286.567,1.286567,ZFWF,2025-11-06 14:46:05.064023,PREDICTION,2025-11-06 16:46:05.064023+02:00,16.0,Thursday,Day,27.691564981499997,True
3.14,340.0,23.43,1011.0,58.0,1.188,4.34,102.6,9849.37,1641.561,1.641561,WBWF,2025-11-06 14:46:09.997559,PREDICTION,2025-11-06 16:46:09.997559+02:00,16.0,Thursday,Day,18.389731536,True
1.41,16.0,24.97,1012.0,46.0,1.183,1.95,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:46:10.123481,PREDICTION,2025-11-06 16:46:10.123481+02:00,16.0,Thursday,Day,1.6581052214999998,True
3.57,262.0,21.58,1013.0,42.0,1.197,4.93,151.93,7596.7,1266.117,1.266117,ZFWF,2025-11-06 14:46:10.136239,PREDICTION,2025-11-06 16:46:10.136239+02:00,16.0,Thursday,Day,27.231326860499998,True
2.64,340.0,23.43,1011.0,58.0,1.188,3.65,60.86,5842.87,973.811,0.973811,WBWF,2025-11-06 14:46:16.266151,PREDICTION,2025-11-06 16:46:16.266151+02:00,16.0,Thursday,Day,10.929447936,True
1.41,16.0,24.97,1012.0,46.0,1.183,1.95,0.0,0.0,0.0,0.0,GZWF,2025-11-06 14:46:16.385240,PREDICTION,2025-11-06 16:46:16.385240+02:00,16.0,Thursday,Day,1.6581052214999998,True
3.57,262.0,21.58,1013.0,42.0,1.197,4.93,151.93,7596.7,1266.117,1.266117,ZFWF,2025-11-06 14:46:16.404319,PREDICTION,2025-11-06 16:46:16.404319+02:00,16.0,Thursday,Day,27.231326860499998,True
7.18,20.0,27.05,1012.0,44.0,1.174,9.91,1207.63,115932.29,19322.049,19.322049,WBWF,2025-11-07 12:03:06.308687,API,2025-11-07 14:03:06.308687+02:00,14.0,Friday,Day,217.27583818399995,True
2.83,30.0,28.66,1013.0,27.0,1.169,3.91,73.62,21351.24,3558.54,3.55854,GZWF,2025-11-07 12:03:06.715826,API,2025-11-07 14:03:06.715826+02:00,14.0,Friday,Day,13.247801801500001,True
5.29,243.0,25.98,1013.0,28.0,1.18,7.3,485.18,24259.2,4043.2,4.0432,ZFWF,2025-11-07 12:03:06.955292,API,2025-11-07 14:03:06.955292+02:00,14.0,Friday,Day,87.34117450999999,True
7.19,20.0,27.05,1012.0,44.0,1.174,9.93,1213.78,116523.15,19420.524,19.420524,WBWF,2025-11-07 12:03:06.998626,PREDICTION,2025-11-07 14:03:06.998626+02:00,14.0,Friday,Day,218.184940933,True
3.01,30.0,28.66,1013.0,27.0,1.169,4.15,88.39,25632.2,4272.033,4.272033,GZWF,2025-11-07 12:03:07.023557,PREDICTION,2025-11-07 14:03:07.023557+02:00,14.0,Friday,Day,15.939841634499997,True
5.09,243.0,25.98,1013.0,28.0,1.18,7.03,433.37,21668.6,3611.434,3.611434,ZFWF,2025-11-07 12:03:07.045822,PREDICTION,2025-11-07 14:03:07.045822+02:00,14.0,Friday,Day,77.80461510999999,True
7.06,20.0,27.05,1012.0,44.0,1.174,9.74,1146.63,110076.13,18346.021,18.346021,WBWF,2025-11-07 12:03:18.978122,PREDICTION,2025-11-07 14:03:18.978122+02:00,14.0,Friday,Day,206.56284399199998,True
2.78,30.0,28.66,1013.0,27.0,1.169,3.84,70.14,20340.38,3390.063,3.390063,GZWF,2025-11-07 12:03:19.254395,PREDICTION,2025-11-07 14:03:19.254395+02:00,14.0,Friday,Day,12.557954443999998,True
5.28,243.0,25.98,1013.0,28.0,1.18,7.28,481.7,24084.79,4014.132,4.014132,ZFWF,2025-11-07 12:03:19.276662,PREDICTION,2025-11-07 14:03:19.276662+02:00,14.0,Friday,Day,86.84679168000001,True
7.27,20.0,27.05,1012.0,44.0,1.174,10.04,1254.69,120449.84,20074.973,20.074973,WBWF,2025-11-07 12:03:26.280694,PREDICTION,2025-11-07 14:03:26.280694+02:00,14.0,Friday,Day,225.54922222099995,True
