timestamp,station_id,data_source,temperature_C,panel_temperature_C,solar_irradiance_Wm2,effective_efficiency,power_kW,energy_kWh_10min
2025-10-24 21:13:27.369965+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:13:27.453011+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:14:25.053344+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:14:25.485581+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:14:27.594162+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:14:27.689097+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:15:24.544855+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:15:25.499381+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:15:27.257992+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:15:27.344754+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:16:24.535207+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:16:25.489167+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:16:27.276043+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:16:27.359423+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:17:24.531837+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:17:25.498721+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:17:27.398858+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:17:27.482214+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:18:24.553629+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:18:25.487769+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:18:27.255572+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:18:27.341156+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:19:24.539630+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:19:25.495374+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:19:27.158921+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:19:27.233276+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:20:24.519404+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:20:25.493151+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:20:27.364231+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:20:27.441121+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:21:24.532773+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:21:25.492127+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:21:27.189181+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:21:27.262409+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:22:24.551334+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:22:25.498173+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:22:27.650003+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:22:27.727528+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:23:24.540591+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:23:25.488723+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:23:27.664582+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:23:27.767333+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:24:25.050163+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:24:25.494209+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:24:27.521943+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:24:27.600208+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:25:24.547868+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:25:25.491264+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:25:27.757381+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:25:27.848352+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:26:24.542533+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:26:25.498994+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:26:27.677626+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:26:27.758259+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:27:24.544917+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:27:25.502776+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:27:27.700778+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:27:27.772472+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:29:13.861639+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:29:15.999850+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:29:16.081212+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:29:22.662150+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:29:24.793964+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:29:24.871788+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:30:24.573784+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:30:25.518190+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:30:27.756373+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:30:27.830722+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:31:24.543861+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:31:25.498787+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:31:27.531580+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:31:27.619348+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:32:24.539218+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:32:25.489788+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:32:27.578552+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:32:27.654740+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:33:24.547630+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:33:25.486239+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:33:27.560626+00:00,KOSPP,PREDICTION,27.51,27.51,0,0,0,0
2025-10-24 21:33:27.648730+00:00,ZFSPP,PREDICTION,24.58,24.58,0,0,0,0
2025-10-24 21:34:24.532747+00:00,BSPP,PREDICTION,27.03,27.03,0,0,0,0
2025-10-24 21:34:25.979642+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:34:28.038362+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:34:28.129290+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:35:24.542079+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:35:25.484851+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:35:27.646666+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:35:27.731032+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:36:24.544231+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:36:25.483880+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:36:27.564734+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:36:27.647627+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:37:24.551808+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:37:25.490456+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:37:27.601002+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:37:27.681165+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:38:24.534062+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:38:25.484363+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:38:27.602100+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:38:27.680441+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:39:24.526829+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:39:25.490967+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:39:27.638034+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:39:27.725952+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:40:24.541717+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:40:25.493200+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:40:27.506918+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:40:27.587461+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:41:24.541065+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:41:25.486182+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:41:27.535027+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:41:27.611313+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:42:24.551612+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:42:25.499799+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:42:27.668061+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:42:27.746293+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:43:24.538203+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:43:25.491456+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:43:27.647629+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:43:27.729926+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:44:24.532504+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:44:26.090216+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:44:28.277228+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:44:28.370916+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:45:24.542119+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:45:25.491716+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:45:27.661242+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:45:27.741922+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:46:24.535386+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:46:25.496990+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:46:27.750508+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:46:27.834756+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:47:24.529687+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:47:25.488780+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:47:27.663289+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:47:27.742199+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:48:24.534926+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:48:25.494539+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:48:27.475989+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:48:27.552635+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:49:24.513322+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:49:25.486367+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:49:27.678110+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:49:27.760405+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:50:24.551808+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:50:25.492082+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:50:27.748962+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:50:27.832078+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:51:24.524996+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:51:25.498006+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:51:27.522160+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:51:27.600222+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:52:24.530605+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:52:25.492749+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:52:27.584933+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:52:27.658987+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:53:24.535689+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:53:25.495690+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:53:27.524048+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:53:27.600214+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:54:24.516070+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:54:25.996324+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:54:27.884501+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:54:27.961023+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:55:24.528940+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:55:25.496878+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:55:27.515300+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:55:27.599057+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:56:24.532124+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:56:25.485948+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:56:27.575892+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:56:27.658984+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:57:24.529746+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:57:25.498490+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:57:27.638814+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:57:27.744593+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:58:24.519981+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:58:25.488954+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:58:27.528823+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:58:27.613917+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 21:59:24.522972+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:59:25.485881+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 21:59:27.394430+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 21:59:27.470746+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 22:00:24.540615+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:00:25.491818+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:00:27.549411+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 22:00:27.634747+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 22:01:24.529539+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:01:25.491150+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:01:27.579781+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 22:01:27.655476+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 22:02:24.552852+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:02:25.499966+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:02:27.640160+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 22:02:27.724762+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 22:03:24.518431+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:03:25.489127+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:03:27.464053+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 22:03:27.540380+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 22:04:24.539660+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:04:25.486466+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:04:27.428055+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 22:04:27.505525+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 22:05:25.071100+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:05:25.487220+00:00,BSPP,PREDICTION,26.24,26.24,0,0,0,0
2025-10-24 22:05:27.926424+00:00,KOSPP,PREDICTION,26.71,26.71,0,0,0,0
2025-10-24 22:05:28.023193+00:00,ZFSPP,PREDICTION,24.05,24.05,0,0,0,0
2025-10-24 23:15:54.540288+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:15:57.165578+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:15:57.305872+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:16:01.184324+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:16:03.493240+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:16:05.921836+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:16:06.053427+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:16:13.487435+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:16:15.937560+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:16:16.077816+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:16:18.491917+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:16:20.823392+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:16:20.956082+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:16:24.484620+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:16:26.938606+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:16:27.072024+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:17:24.534652+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:17:26.638438+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:17:26.720993+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:18:24.521359+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:18:26.659809+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:18:26.739253+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:19:24.529245+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:19:26.603286+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:19:26.690045+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:20:24.529178+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:20:26.604104+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:20:26.683023+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:21:24.518716+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:21:26.584895+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:21:26.665675+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:22:24.533491+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:22:26.552365+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:22:26.633158+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:23:24.528160+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:23:26.717376+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:23:26.801935+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:24:24.550329+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:24:26.743015+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:24:26.820813+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:25:24.559343+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:25:26.993467+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:25:27.078471+00:00,ZFSPP,PREDICTION,23.71,23.71,0,0,0,0
2025-10-24 23:26:25.012801+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:26:27.112598+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:26:27.192700+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:27:24.535288+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:27:26.661590+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:27:26.745825+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:28:24.523633+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:28:26.715912+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:28:26.798752+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:29:24.535908+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:29:26.625422+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:29:26.704997+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:30:24.544586+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:30:26.785507+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:30:26.869664+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:31:24.517031+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:31:26.621460+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:31:26.703505+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:32:24.511105+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:32:26.639672+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:32:26.726044+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:33:24.513501+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:33:26.574966+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:33:26.654874+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:34:24.506455+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:34:26.520181+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:34:26.600324+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:35:24.524275+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:35:26.566983+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:35:26.647650+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:36:24.504710+00:00,BSPP,PREDICTION,25.55,25.55,0,0,0,0
2025-10-24 23:36:26.465123+00:00,KOSPP,PREDICTION,25.9,25.9,0,0,0,0
2025-10-24 23:36:26.547325+00:00,ZFSPP,PREDICTION,23.7,23.7,0,0,0,0
2025-10-24 23:37:25.107865+00:00,BSPP,PREDICTION,25.0,25.0,0,0,0,0
